instructor_user_id,charge_amount,charge_application_fee,event_complete_timestamp,credit_amount,credit_application_fee,product_kind,created_at
1039,30,3.6,NULL,0,0,5,1612123243
1039,30,3.6,NULL,0,0,5,1612123245
1028,0,0,NULL,0,0,1,1612164495
1028,0,0,NULL,0,0,1,1612164520
1028,0,0,NULL,0,0,1,1612164537
1028,0,0,NULL,0,0,1,1612164557
1034,25,3,NULL,0,0,4,1612165250
1034,0,0,NULL,0,0,1,1612165250
1028,0,0,NULL,0,0,1,1612165606
1028,0,0,NULL,0,0,1,1612165634
1028,0,0,NULL,0,0,1,1612165658
1028,0,0,NULL,0,0,1,1612165674
1028,0,0,NULL,0,0,1,1612165697
1028,0,0,NULL,0,0,1,1612165713
1028,0,0,NULL,0,0,1,1612165737
1028,0,0,NULL,0,0,1,1612165755
1028,0,0,NULL,0,0,1,1612165773
1010,0,0,NULL,0,0,1,1612167576
1028,0,0,NULL,0,0,1,1612168014
1028,0,0,NULL,0,0,1,1612168107
1034,0,0,NULL,0,0,1,1612168644
1277,0,0,NULL,0,0,1,1612176773
1277,0,0,NULL,0,0,1,1612177440
1277,0,0,NULL,0,0,1,1612177468
1277,0,0,NULL,0,0,1,1612177484
1277,0,0,NULL,0,0,1,1612177501
1276,0,0,NULL,0,0,1,1612178198
1276,0,0,NULL,0,0,1,1612178209
1276,0,0,NULL,0,0,1,1612178218
1059,0,0,NULL,0,0,1,1612182190
1059,10,0,NULL,0,0,1,1612182217
1288,0,0,NULL,0,0,1,1612185518
1336,0,0,NULL,0,0,1,1612244963
1336,0,0,NULL,0,0,1,1612244979
1336,0,0,NULL,0,0,1,1612244995
1336,0,0,NULL,0,0,1,1612245010
1336,0,0,NULL,0,0,1,1612245029
1336,0,0,NULL,0,0,1,1612245046
1336,0,0,NULL,0,0,1,1612245063
1336,0,0,NULL,0,0,1,1612245078
1336,0,0,NULL,0,0,1,1612245094
1336,0,0,NULL,0,0,1,1612245155
1154,0,0,NULL,0,0,1,1612246934
1154,0,0,NULL,0,0,1,1612249178
1154,0,0,NULL,0,0,1,1612249339
1154,0,0,NULL,0,0,1,1612249355
1154,0,0,NULL,0,0,1,1612249372
1154,0,0,NULL,0,0,1,1612249390
1154,0,0,NULL,0,0,1,1612249413
1154,0,0,NULL,0,0,1,1612249430
1154,0,0,NULL,0,0,1,1612249495
1154,0,0,NULL,0,0,1,1612249524
1154,0,0,NULL,0,0,1,1612249550
1345,0,0,NULL,0,0,1,1612260620
1345,0,0,NULL,0,0,1,1612260638
1345,0,0,NULL,0,0,1,1612260655
1345,0,0,NULL,0,0,1,1612260673
1345,0,0,NULL,0,0,1,1612260692
1345,0,0,NULL,0,0,1,1612260709
1345,0,0,NULL,0,0,1,1612260726
1345,0,0,NULL,0,0,1,1612260745
1345,0,0,NULL,0,0,1,1612260763
1345,0,0,NULL,0,0,1,1612260782
1028,28.93,3.47,NULL,0,0,4,1612265964
1334,0,0,NULL,0,0,1,1612266201
1059,0,0,NULL,0,0,1,1612266224
1034,25,3,NULL,0,0,4,1612269190
1034,0,0,NULL,0,0,1,1612269190
1358,96.43,11.57,NULL,0,0,4,1612270493
1358,0,0,NULL,0,0,1,1612271005
1358,0,0,NULL,0,0,1,1612271123
1358,10,0.8,1612271317,0,0,2,1612271317
1358,10,0.8,1612271436,0,0,2,1612271436
1345,0,0,NULL,0,0,1,1612272073
1345,0,0,NULL,0,0,1,1612272107
1345,0,0,NULL,0,0,1,1612272161
1345,0,0,NULL,0,0,1,1612272202
1345,0,0,NULL,0,0,1,1612272354
1345,0,0,NULL,0,0,1,1612272355
1345,0,0,NULL,0,0,1,1612272357
1345,0,0,NULL,0,0,1,1612272358
1345,0,0,NULL,0,0,1,1612272359
1345,0,0,NULL,0,0,1,1612272359
1345,0,0,NULL,0,0,1,1612272376
1345,0,0,NULL,0,0,1,1612272376
1345,0,0,NULL,0,0,1,1612272378
1345,0,0,NULL,0,0,1,1612272378
1345,0,0,NULL,0,0,1,1612272379
1345,0,0,NULL,0,0,1,1612272381
1345,0,0,NULL,0,0,1,1612272394
1345,0,0,NULL,0,0,1,1612272394
1345,0,0,NULL,0,0,1,1612272396
1345,0,0,NULL,0,0,1,1612272396
1345,0,0,NULL,0,0,1,1612272397
1345,0,0,NULL,0,0,1,1612272399
1028,0,0,NULL,0,0,1,1612272743
1276,0,0,NULL,0,0,1,1612275339
1276,0,0,NULL,0,0,1,1612275381
1276,0,0,NULL,0,0,1,1612275486
1276,0,0,NULL,0,0,1,1612275552
1276,0,0,NULL,0,0,1,1612275565
1276,0,0,NULL,0,0,1,1612278835
1401,482.14,38.57,NULL,0,0,4,1612285688
1401,0,0,NULL,0,0,1,1612285722
1402,0,0,NULL,0,0,1,1612286069
1041,48.22,5.79,NULL,0,0,4,1612294544
1041,0,0,NULL,0,0,1,1612295262
1041,0,0,NULL,0,0,1,1612295282
1041,5,0.6,NULL,5,0.6,4,1612299100
1041,10,1.2,NULL,0,0,4,1612299516
1041,0,0,NULL,0,0,1,1612299981
1041,0,0,NULL,0,0,1,1612301650
1401,482.14,38.57,NULL,0,0,4,1612304386
1401,0,0,NULL,0,0,1,1612304398
1041,2.28,0,NULL,5.72,0,1,1612310250
1346,0,0,NULL,0,0,1,1612331380
1273,0,0,NULL,0,0,1,1612333759
1345,0,0,NULL,0,0,1,1612333904
1345,0,0,1612341972,0,0,1,1612340259
1345,0,0,1612341972,0,0,1,1612340278
1345,0,0,1612341972,0,0,1,1612340293
1345,0,0,1612341972,0,0,1,1612340310
1345,0,0,1612341972,0,0,1,1612340329
1345,0,0,1612341972,0,0,1,1612340347
1345,0,0,1612341972,0,0,1,1612340366
1345,0,0,1612341972,0,0,1,1612340385
1345,0,0,1612341972,0,0,1,1612340401
1345,0,0,1612341972,0,0,1,1612340420
1405,0,0,NULL,0,0,1,1612341691
1405,0,0,NULL,0,0,1,1612341709
1334,0,0,NULL,0,0,1,1612341715
1405,0,0,NULL,0,0,1,1612341726
1405,0,0,NULL,0,0,1,1612341743
1405,0,0,NULL,0,0,1,1612341763
1405,0,0,NULL,0,0,1,1612341779
1405,0,0,NULL,0,0,1,1612341796
1405,0,0,NULL,0,0,1,1612341815
1405,0,0,NULL,0,0,1,1612341833
1405,0,0,NULL,0,0,1,1612341850
1405,0,0,NULL,0,0,1,1612341868
1405,0,0,NULL,0,0,1,1612341884
1405,0,0,NULL,0,0,1,1612341940
1405,0,0,NULL,0,0,1,1612341940
1405,0,0,NULL,0,0,1,1612341942
1405,0,0,NULL,0,0,1,1612341963
1405,0,0,NULL,0,0,1,1612341988
1405,0,0,NULL,0,0,1,1612342005
1405,0,0,NULL,0,0,1,1612342023
1405,0,0,NULL,0,0,1,1612342041
1405,0,0,NULL,0,0,1,1612342057
1405,0,0,NULL,0,0,1,1612342074
1405,0,0,NULL,0,0,1,1612342090
1405,0,0,NULL,0,0,1,1612342108
1405,0,0,NULL,0,0,1,1612342125
1405,0,0,NULL,0,0,1,1612342153
1405,0,0,NULL,0,0,1,1612342176
1405,0,0,NULL,0,0,1,1612342197
1405,0,0,NULL,0,0,1,1612342214
1405,0,0,NULL,0,0,1,1612342231
1405,0,0,NULL,0,0,1,1612342251
1405,0,0,NULL,0,0,1,1612342271
1405,0,0,NULL,0,0,1,1612342289
1405,0,0,NULL,0,0,1,1612342309
1405,0,0,NULL,0,0,1,1612342327
1405,0,0,NULL,0,0,1,1612342343
1405,0,0,NULL,0,0,1,1612342364
1405,0,0,NULL,0,0,1,1612342385
1405,0,0,NULL,0,0,1,1612342407
1405,0,0,NULL,0,0,1,1612342428
1405,0,0,NULL,0,0,1,1612342447
1405,0,0,NULL,0,0,1,1612342465
1405,0,0,NULL,0,0,1,1612342483
1405,0,0,NULL,0,0,1,1612342505
1405,0,0,NULL,0,0,1,1612342522
1405,0,0,NULL,0,0,1,1612342539
1405,0,0,NULL,0,0,1,1612342556
1405,0,0,NULL,0,0,1,1612342574
1405,0,0,NULL,0,0,1,1612342590
1405,0,0,NULL,0,0,1,1612342608
1405,0,0,NULL,0,0,1,1612342625
1405,0,0,NULL,0,0,1,1612342642
1405,0,0,NULL,0,0,1,1612342659
1405,0,0,NULL,0,0,1,1612342678
1405,0,0,NULL,0,0,1,1612342694
1405,0,0,NULL,0,0,1,1612342713
1405,0,0,NULL,0,0,1,1612342731
1405,0,0,NULL,0,0,1,1612342748
1405,0,0,NULL,0,0,1,1612342764
1405,0,0,NULL,0,0,1,1612342781
1405,0,0,NULL,0,0,1,1612342798
1405,0,0,NULL,0,0,1,1612342815
1405,0,0,NULL,0,0,1,1612342831
1405,0,0,NULL,0,0,1,1612342850
1405,0,0,NULL,0,0,1,1612342867
1405,0,0,NULL,0,0,1,1612342885
1405,0,0,NULL,0,0,1,1612342902
1405,0,0,NULL,0,0,1,1612342918
1405,0,0,NULL,0,0,1,1612342938
1405,0,0,NULL,0,0,1,1612342955
1405,0,0,NULL,0,0,1,1612342972
1405,0,0,NULL,0,0,1,1612342989
1405,0,0,NULL,0,0,1,1612343005
1405,0,0,NULL,0,0,1,1612343023
1405,0,0,NULL,0,0,1,1612343039
1405,0,0,NULL,0,0,1,1612343056
1405,0,0,NULL,0,0,1,1612343073
1405,0,0,NULL,0,0,1,1612343091
1405,0,0,NULL,0,0,1,1612343108
1405,0,0,NULL,0,0,1,1612343127
1405,0,0,NULL,0,0,1,1612343144
1405,0,0,NULL,0,0,1,1612343161
1405,0,0,NULL,0,0,1,1612343178
1405,0,0,NULL,0,0,1,1612343194
1405,0,0,NULL,0,0,1,1612343211
1405,0,0,NULL,0,0,1,1612343228
1405,0,0,NULL,0,0,1,1612343246
1405,0,0,NULL,0,0,1,1612343264
1405,0,0,NULL,0,0,1,1612343280
1405,0,0,NULL,0,0,1,1612343297
1405,0,0,NULL,0,0,1,1612343314
1405,0,0,NULL,0,0,1,1612343331
1405,0,0,NULL,0,0,1,1612343349
1405,0,0,NULL,0,0,1,1612343365
1405,0,0,NULL,0,0,1,1612343384
1405,0,0,NULL,0,0,1,1612343400
1405,0,0,NULL,0,0,1,1612343419
1405,0,0,NULL,0,0,1,1612343436
1405,0,0,NULL,0,0,1,1612343452
1405,0,0,NULL,0,0,1,1612343471
1345,0,0,1612351902,0,0,1,1612347185
1345,0,0,1612351902,0,0,1,1612347229
1345,0,0,1612351902,0,0,1,1612347247
1345,0,0,1612351902,0,0,1,1612347265
1345,0,0,1612351902,0,0,1,1612347316
1345,0,0,1612351902,0,0,1,1612347316
1345,0,0,1612351902,0,0,1,1612347321
1345,0,0,1612351902,0,0,1,1612347642
1345,0,0,1612351902,0,0,1,1612347658
1345,0,0,1612351902,0,0,1,1612347675
1345,0,0,NULL,0,0,1,1612348755
1015,0,0,NULL,0,0,1,1612352183
1015,0,0,NULL,0,0,1,1612352343
1334,10,0,NULL,0,0,1,1612356004
1513,0,0,NULL,0,0,1,1612357783
1513,0,0,NULL,0,0,1,1612359682
1513,0,0,NULL,0,0,1,1612359712
1402,0,0,1612368853,0,0,1,1612368411
1015,0,0,NULL,0,0,1,1612377686
1015,0,0,NULL,0,0,1,1612377699
1015,0,0,NULL,0,0,1,1612377771
1059,0,0,NULL,0,0,1,1612417878
1360,0,0,NULL,0,0,1,1612433187
1511,0,0,NULL,0,0,1,1612439648
1511,0,0,NULL,0,0,1,1612439706
1511,0,0,NULL,0,0,1,1612439708
1511,0,0,NULL,0,0,1,1612439808
1511,0,0,NULL,0,0,1,1612439822
1525,0,0,1612451677,0,0,1,1612450576
1525,0,0,1612451677,0,0,1,1612450591
1527,300.86,36.1,NULL,0,0,4,1612504927
1069,0,0,NULL,0,0,1,1612505361
1527,0,0,NULL,0,0,1,1612505576
1527,0,0,NULL,0,0,1,1612505594
1527,0,0,NULL,0,0,1,1612505627
1527,0,0,NULL,0,0,1,1612505652
1527,0,0,NULL,0,0,1,1612505673
1527,0,0,NULL,0,0,1,1612505695
1527,0,0,NULL,0,0,1,1612505718
1527,0,0,NULL,0,0,1,1612505737
1527,0,0,NULL,0,0,1,1612505757
1525,0,0,NULL,0,0,1,1612508200
1539,8.57,1.03,NULL,0,0,4,1612508243
1527,0,0,NULL,0,0,1,1612509628
1525,0,0,NULL,0,0,1,1612509820
1541,0,0,NULL,0,0,1,1612511100
1541,0,0,NULL,0,0,1,1612511737
1541,0,0,NULL,0,0,1,1612511746
1541,0,0,NULL,0,0,1,1612511755
1541,0,0,NULL,0,0,1,1612512023
1541,0,0,NULL,0,0,1,1612512031
1541,0,0,NULL,0,0,1,1612512039
1541,0,0,NULL,0,0,1,1612512046
1541,12.86,1.54,NULL,0,0,4,1612512464
1541,12.86,1.54,NULL,0,0,4,1612512501
1531,0,0,NULL,0,0,1,1612512502
1541,12.86,1.54,NULL,0,0,4,1612512532
1531,0,0,NULL,0,0,1,1612512883
1541,0,0,NULL,0,0,1,1612515091
1535,0,0,NULL,0,0,1,1612517492
1039,0,0,NULL,0,0,1,1612525673
1039,0,0,NULL,0,0,1,1612525736
1527,0,0,NULL,0,0,1,1612525996
1010,24.64,2.96,NULL,0,0,4,1612590944
1010,0,0,NULL,0,0,1,1612590961
1052,11.43,1.37,NULL,0,0,4,1612604185
1039,0,0,NULL,0,0,1,1612604248
1010,0,0,NULL,0,0,1,1612604408
1010,0,0,NULL,0,0,1,1612604441
1039,1,0.12,NULL,23.64,2.84,4,1612607739
1527,0,0,NULL,0,0,1,1612608539
1527,0,0,NULL,0,0,1,1612608556
1527,0,0,NULL,0,0,1,1612608581
1527,0,0,NULL,0,0,1,1612608597
1527,0,0,NULL,0,0,1,1612608614
1527,0,0,NULL,0,0,1,1612608630
1527,0,0,NULL,0,0,1,1612608646
1527,0,0,NULL,0,0,1,1612608674
1527,0,0,NULL,0,0,1,1612608691
1527,0,0,NULL,0,0,1,1612608711
1572,0,0,NULL,0,0,1,1612609591
1572,0,0,NULL,0,0,1,1612609611
1572,0,0,NULL,0,0,1,1612609630
1572,0,0,NULL,0,0,1,1612609657
1572,0,0,NULL,0,0,1,1612609681
1572,0,0,NULL,0,0,1,1612609701
1572,0,0,NULL,0,0,1,1612609749
1572,0,0,NULL,0,0,1,1612609774
1572,0,0,NULL,0,0,1,1612609810
1572,0,0,NULL,0,0,1,1612609832
1059,0,0,NULL,0,0,1,1612611345
1541,0,0,NULL,0,0,1,1612611485
1541,0,0,NULL,0,0,1,1612611511
1541,0,0,NULL,0,0,1,1612611519
1334,10,0,NULL,0,0,1,1612617099
1043,10,1.2,NULL,0,0,5,1612641616
1043,10,1.2,NULL,0,0,5,1612641617
1012,40,4.8,NULL,0,0,5,1612641619
1012,40,4.8,NULL,0,0,5,1612641620
1023,12,1.44,NULL,0,0,5,1612641622
1012,40,4.8,NULL,0,0,5,1612641624
1048,10,1.2,NULL,0,0,5,1612641626
1012,40,4.8,NULL,0,0,5,1612641628
1044,0,0,NULL,10,1.2,5,1612641628
1048,10,1.2,NULL,0,0,5,1612641629
1044,10,1.2,NULL,0,0,5,1612641633
1048,10,1.2,NULL,0,0,5,1612641637
1010,15,1.8,NULL,0,0,5,1612641638
1041,10,1.2,NULL,0,0,5,1612641640
1069,0,0,NULL,0,0,1,1612725344
1044,10,0,NULL,0,0,1,1612731461
1401,25,0,NULL,0,0,1,1612732059
1044,10,0,NULL,0,0,1,1612732502
1044,10,0,NULL,0,0,1,1612732887
1044,10,0,NULL,0,0,1,1612733561
1044,10,0,NULL,0,0,1,1612733626
1617,0,0,NULL,0,0,1,1612761833
1618,0,0,NULL,0,0,1,1612761911
1617,34,2.72,1612762439,0,0,2,1612762439
1621,0,0,NULL,0,0,1,1612762515
1617,33,2.64,NULL,0,0,4,1612762532
1621,0,0,NULL,0,0,1,1612762809
1621,0,0,NULL,0,0,1,1612762834
1334,10,0,NULL,0,0,1,1612762989
1617,0,0,NULL,0,0,1,1612763154
1617,44,0,NULL,0,0,1,1612763186
1617,44,0,NULL,0,0,1,1612763217
1617,0,0,NULL,0,0,1,1612763740
1617,0,0,NULL,0,0,1,1612763799
1621,0,0,NULL,0,0,1,1612764007
1039,22.5,2.7,NULL,0,0,4,1612769906
1028,22.5,2.7,NULL,0,0,4,1612770742
1621,0,0,NULL,0,0,1,1612776043
1621,0,0,NULL,0,0,1,1612776164
1015,0,0,NULL,0,0,1,1612785527
1334,10,0,NULL,0,0,1,1612795642
1041,0,0,NULL,0,0,1,1612816947
1041,0,0,NULL,0,0,1,1612817054
1041,5,0.6,1612833323,0,0,2,1612833323
1041,0,0,NULL,0,0,1,1612918285
1041,0,0,NULL,0,0,1,1612919286
1043,10,1.2,NULL,0,0,5,1613246417
1043,10,1.2,NULL,0,0,5,1613246417
1012,40,4.8,NULL,0,0,5,1613246419
1012,40,4.8,NULL,0,0,5,1613246421
1023,12,1.44,NULL,0,0,5,1613246423
1012,40,4.8,NULL,0,0,5,1613246424
1048,10,1.2,NULL,0,0,5,1613246426
1012,40,4.8,NULL,0,0,5,1613246427
1048,10,1.2,NULL,0,0,5,1613246429
1044,10,1.2,NULL,0,0,5,1613246430
1044,10,1.2,NULL,0,0,5,1613246434
1048,10,1.2,NULL,0,0,5,1613246435
1010,15,1.8,NULL,0,0,5,1613246437
1041,10,1.2,NULL,0,0,5,1613246438
1527,234,28.08,NULL,0,0,5,1613246440
1541,10,1.2,NULL,0,0,5,1613246442
1541,10,1.2,NULL,0,0,5,1613246443
1541,10,1.2,NULL,0,0,5,1613246444
1052,10,1.2,NULL,0,0,5,1613246446
1617,33,3.96,NULL,0,0,5,1613246448
1645,0,0,NULL,0,0,1,1613372706
1645,0,0,NULL,0,0,1,1613372839
1621,0,0,NULL,0,0,1,1613372878
1645,0,0,NULL,0,0,1,1613373022
1645,0,0,NULL,0,0,1,1613373142
1621,10,0,NULL,0,0,1,1613373165
1621,15,1.8,NULL,0,0,4,1613373766
1621,0,0,NULL,0,0,1,1613373777
1621,15,1.2,NULL,0,0,4,1613374001
1621,5,0.6,NULL,0,0,4,1613374047
1621,30,0,NULL,0,0,4,1613374150
1028,15,1.8,NULL,0,0,4,1613374785
1028,5,0.6,NULL,10,1.2,4,1613375135
1028,15,1.8,NULL,0,0,4,1613375180
1028,15,1.8,NULL,0,0,4,1613375236
1028,10,0,NULL,0,0,1,1613375455
1028,15,1.8,NULL,0,0,4,1613375926
1621,30,3.6,NULL,0,0,5,1613381810
1621,30,3.6,NULL,0,0,5,1613381870
1621,15,1.8,NULL,0,0,5,1613381953
1621,10,1.2,NULL,0,0,5,1613381977
1028,15,1.8,NULL,0,0,5,1613382073
1028,15,1.8,NULL,0,0,5,1613387271
1645,0,0,NULL,0,0,1,1613392808
1028,30,3.6,NULL,0,0,5,1613392862
1645,10,0,NULL,0,0,1,1613393047
1645,11,1.32,NULL,0,0,4,1613393113
1645,10,0,NULL,0,0,1,1613393723
1621,0,0,NULL,10,1.2,4,1613404043
1621,0,0,NULL,0,0,1,1613404070
1621,0,0,NULL,0,0,1,1613404163
1621,10,1.2,NULL,0,0,4,1613404230
1621,0,0,NULL,0,0,1,1613404256
1621,0,0,NULL,0,0,1,1613404302
1621,10,0.8,NULL,0,0,4,1613407512
1621,0,0,NULL,0,0,1,1613407638
1621,0,0,NULL,10,0.8,4,1613409371
1621,0,0,NULL,0,0,1,1613409399
1621,0,0,NULL,0,0,1,1613409417
1621,0,0,NULL,10,1.2,4,1613409460
1621,0,0,NULL,0,0,1,1613409523
1621,0,0,NULL,0,0,8,1613409755
1654,1,0.12,NULL,39,4.68,4,1613410546
1654,0,0,NULL,10,1.2,4,1613413875
1653,10,0.8,NULL,0,0,4,1613454728
1653,0,0,NULL,0,0,8,1613455774
1621,10,1.2,NULL,0,0,4,1613455907
1621,0,0,NULL,0,0,1,1613455943
1621,0,0,NULL,0,0,1,1613455966
1653,0,0,NULL,10,0.8,4,1613456091
1653,0,0,NULL,0,0,8,1613456113
1062,0,0,NULL,0,0,4,1613457268
1655,13.93,1.67,NULL,0,0,4,1613457705
1655,15,1.8,NULL,0,0,4,1613457724
1653,10,1.2,NULL,0,0,4,1613457766
1655,0,0,NULL,0,0,1,1613457818
1655,0,0,NULL,0,0,1,1613457821
1655,0,0,1613627280,0,0,1,1613457826
1655,0,0,NULL,0,0,1,1613457828
1655,0,0,NULL,0,0,1,1613457831
1655,0,0,NULL,0,0,1,1613457846
1655,0,0,1613627280,0,0,1,1613457853
1655,0,0,NULL,0,0,1,1613457856
1653,0,0,NULL,10,1.2,4,1613457885
1653,11,1.32,NULL,0,0,4,1613458447
1655,13.93,1.67,NULL,0,0,4,1613458458
1655,0,0,NULL,0,0,1,1613458466
1655,0,0,1613627280,0,0,1,1613458468
1655,0,0,NULL,0,0,1,1613458472
1621,13.93,1.67,NULL,0,0,4,1613458606
1655,15,1.8,NULL,0,0,4,1613458811
1655,0,0,1613627280,0,0,1,1613459005
1655,0,0,NULL,0,0,1,1613459005
1655,0,0,NULL,0,0,1,1613459005
1658,10,0.8,NULL,0,0,4,1613460014
1658,0,0,NULL,0,0,1,1613460120
1658,0,0,NULL,0,0,4,1613460567
1658,0,0,NULL,0,0,1,1613460657
1658,10,0.8,NULL,0,0,4,1613460935
1658,0,0,NULL,0,0,1,1613460979
1658,0,0,NULL,0,0,1,1613460996
1658,0,0,NULL,0,0,4,1613461069
1658,0,0,NULL,0,0,1,1613461085
1658,0,0,NULL,0,0,1,1613461093
1658,10,0.8,NULL,0,0,4,1613461468
1658,0,0,NULL,0,0,1,1613461479
1658,0,0,NULL,0,0,1,1613461487
1658,33,0,NULL,0,0,1,1613466987
1658,10,0.8,NULL,0,0,4,1613467008
1645,1,0.12,NULL,10,1.2,4,1613467205
1658,0,0,NULL,0,0,1,1613467264
1658,0,0,NULL,0,0,8,1613468509
1658,0,0,NULL,0,0,8,1613469313
1658,10,0.8,NULL,0,0,4,1613472941
1658,11,1.32,NULL,0,0,4,1613472982
1658,9,1.08,NULL,11,1.32,4,1613473051
1658,0,0,NULL,10,1.2,4,1613473109
1620,0,0,1613474154,0,0,1,1613473619
1620,0,0,1613474154,0,0,1,1613473837
1658,10,0.8,NULL,0,0,4,1613474773
1658,10,0.8,NULL,0,0,4,1613474930
1658,0,0,NULL,0,0,1,1613475007
1658,0,0,NULL,0,0,1,1613475019
1658,10,0.8,NULL,0,0,4,1613475063
1658,0,0,NULL,0,0,1,1613475075
1658,10,0.8,NULL,0,0,4,1613477279
1658,0,0,NULL,0,0,1,1613477289
1658,0,0,NULL,0,0,1,1613477299
1059,10,1.2,NULL,0,0,4,1613477685
1059,10,1.2,NULL,0,0,4,1613477724
1059,0,0,NULL,0,0,1,1613477771
1059,0,0,NULL,0,0,1,1613477835
1059,10,1.2,NULL,0,0,4,1613477918
1059,10,0,NULL,0,0,1,1613478170
1059,20,2.4,NULL,0,0,4,1613478457
1653,11,1.32,NULL,0,0,4,1613478466
1059,10,1.2,NULL,0,0,4,1613478567
1059,0,0,NULL,0,0,8,1613478631
1059,40,4.8,NULL,10,1.2,4,1613478972
1059,0,0,NULL,0,0,1,1613478993
1658,10,0.8,NULL,0,0,4,1613480211
1658,0,0,NULL,0,0,1,1613480211
1059,0,0,NULL,0,0,1,1613480335
1028,1,0.12,NULL,8.29,1,4,1613480714
1059,0,0,NULL,0,0,8,1613481247
1621,0,0,NULL,10,0.8,4,1613481360
1621,0,0,NULL,0,0,8,1613481489
1658,10,0.8,NULL,0,0,4,1613481647
1658,0,0,NULL,0,0,1,1613481667
1658,0,0,NULL,0,0,1,1613481677
1059,0,0,NULL,0,0,8,1613481685
1059,0,0,NULL,0,0,8,1613482472
1653,11,1.32,NULL,0,0,4,1613482714
1620,0,0,1613485411,0,0,1,1613483771
1620,0,0,1613485411,0,0,1,1613483892
1059,0,0,NULL,0,0,8,1613486119
1645,0,0,NULL,0,0,1,1613488774
1021,1,0.12,NULL,8.29,1,4,1613499246
1041,0,0,NULL,0,0,1,1613505026
1041,0,0,NULL,0,0,1,1613505526
1658,10,0.8,NULL,0,0,4,1613541345
1670,10,0.8,NULL,0,0,4,1613542617
1670,0,0,NULL,0,0,1,1613542623
1670,0,0,NULL,0,0,4,1613542794
1670,0,0,NULL,0,0,1,1613542810
1670,10,1.2,NULL,0,0,4,1613543202
1670,0,0,NULL,0,0,1,1613543856
1670,0,0,NULL,0,0,1,1613543864
1670,0,0,NULL,0,0,4,1613543938
1670,0,0,NULL,0,0,1,1613543947
1621,0,0,NULL,0,0,1,1613543950
1670,0,0,NULL,0,0,1,1613543956
1670,10,1.2,NULL,0,0,4,1613544082
1670,0,0,NULL,0,0,1,1613544105
1670,0,0,NULL,0,0,1,1613544113
1670,10,1.2,NULL,0,0,4,1613544259
1670,10,1.2,NULL,0,0,4,1613544342
1670,0,0,NULL,0,0,1,1613544503
1670,0,0,NULL,0,0,1,1613544509
1670,10,1.2,NULL,0,0,4,1613544526
1670,0,0,NULL,0,0,1,1613544535
1670,4.72,0.57,NULL,0,0,4,1613544683
1645,10,0,NULL,10,0,1,1613544735
1621,0,0,NULL,0,0,1,1613544950
1059,10,1.2,NULL,0,0,4,1613547313
1059,10,1.2,NULL,0,0,4,1613547326
1059,20,2.4,NULL,0,0,4,1613547339
1655,0,0,NULL,0,0,4,1613547356
1012,42.86,5.14,NULL,20,2.4,4,1613547526
1645,13,1.56,NULL,0,0,4,1613547718
1645,1,0.12,NULL,7.57,0.91,4,1613548573
1645,1,0.12,NULL,7.57,0.91,4,1613548962
1645,0,0,NULL,0,0,8,1613551765
1658,22,1.76,NULL,0,0,4,1613553761
1658,22,1.76,NULL,0,0,4,1613554232
1658,0,0,NULL,10,0.8,4,1613554461
1658,0,0,NULL,0,0,8,1613554474
1658,0,0,NULL,0,0,8,1613554585
1670,10,1.2,NULL,0,0,4,1613556199
1670,10,1.2,NULL,0,0,4,1613556452
1670,0,0,NULL,10,1.2,4,1613556972
1654,8,0.64,1613559457,0,0,1,1613558909
1654,10,0.8,NULL,0,0,4,1613558909
1654,0,0,1613559457,0,0,1,1613558928
1670,1,0.12,NULL,3.72,0.45,4,1613561131
1670,10,1.2,NULL,0,0,4,1613561195
1645,0,0,NULL,0,0,8,1613565866
1034,7.43,0.89,NULL,3.57,0.43,4,1613566196
1034,0,0,NULL,0,0,8,1613566222
1034,0,0,NULL,0,0,8,1613566339
1655,0,0,NULL,0,0,4,1613566352
1034,0,0,NULL,0,0,4,1613566438
1034,0,0,NULL,0,0,8,1613566473
1034,0,0,NULL,0,0,8,1613566526
1541,0,0,1613567858,0,0,1,1613567578
1670,10,1.2,NULL,0,0,4,1613568978
1670,4.72,0.57,NULL,0,0,4,1613569076
1670,0,0,NULL,0,0,1,1613569076
1541,10,1.2,1613570198,0,0,1,1613569658
1541,10,1.2,1613570198,0,0,1,1613569689
1645,0,0,NULL,0,0,8,1613569998
1645,0,0,NULL,0,0,8,1613570002
1670,0,0,NULL,0,0,1,1613570199
1670,10,1.2,NULL,0,0,4,1613570842
1670,0,0,NULL,0,0,1,1613571034
1541,10,1.2,1613572282,0,0,1,1613571714
1541,10,1.2,1613572282,0,0,1,1613571718
1645,0,0,NULL,10,1.2,4,1613571836
1670,0,0,NULL,0,0,1,1613572283
1541,0,0,1613573548,0,0,1,1613572970
1541,0,0,1613573548,0,0,1,1613572975
1645,9.42,1.13,NULL,1.58,0.19,4,1613575747
1670,0,0,NULL,0,0,4,1613590386
1670,0,0,NULL,0,0,8,1613590407
1655,10,0.8,NULL,0,0,4,1613625919
1655,10,0.8,NULL,0,0,4,1613626196
1670,0,0,NULL,0,0,1,1613626327
1655,0,0,1613627280,0,0,1,1613626347
1670,0,0,NULL,0,0,1,1613626407
1670,0,0,NULL,0,0,1,1613626434
1655,0,0,1613627280,0,0,1,1613627031
1655,10,0.8,NULL,0,0,4,1613627388
1655,0,0,NULL,0,0,8,1613627424
